club_profile_user29_team_trace | seed=424244 years=5
trace_team_ids=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 29, 33, 38, 46]

=== opening ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
7 '川崎ブレイクライトニング' push 0 0 0 2 0 0 2 27.56 73.11 10 0 0
8 '群馬ブラックボルツ' push 0 0 0 0 1 1 0 25.62 66.08 12 0 0
9 '長崎パルカンズ' push 0 0 0 2 0 0 3 25.00 72.31 9 0 0
10 '佐賀ブーマーズ' push 1 1 2 0 3 3 3 25.54 68.54 5 0 0
11 '広島タイガーランズ' push 0 0 0 1 1 1 10 26.58 72.83 7 0 0
12 'シンライダーズ渋谷' hold 0 0 0 0 0 0 0 24.54 65.31 14 0 0
13 '大阪エビーズ' push 0 0 0 2 1 1 5 25.10 73.20 14 0 0
14 '浜松サンダーバーズ' push 0 0 0 1 0 0 1 25.33 67.92 6 0 0
15 '島根カグヅチウィザーズ' push 1 1 2 0 2 2 2 26.23 70.31 11 0 0
16 '横浜パイレーツ' push 0 0 0 1 3 3 2 26.22 67.44 5 0 0
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 25.54 65.69 9 0 0
18 '仙台46ers' push 0 0 0 0 0 0 1 28.15 68.15 3 0 0
19 '秋田ノースラッキーズ' hold 0 0 0 0 1 1 0 26.54 65.92 13 0 0
20 '茨城メカニックス' push 1 1 2 0 1 1 0 25.77 71.54 2 0 0
21 '越谷ガンマズ' push 0 0 0 0 2 2 0 28.38 70.54 1 0 0
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 26.15 67.31 13 0 0
25 '滋賀リバーズ' push 1 1 2 0 3 3 1 27.08 68.69 10 0 0
26 '京都ホーネッツ' push 0 0 0 0 1 1 0 27.23 67.31 4 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 26.62 67.08 9 0 0
29 '福岡ファルコンズ' hold 0 0 0 0 2 2 0 25.77 68.38 11 0 0
33 '青森ワルツ' hold 0 0 0 0 1 1 0 25.69 65.08 13 0 0
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 27.38 70.85 3 0 0
46 '鳥取サキューズ' push 0 0 0 1 2 2 1 28.62 74.23 2 0 0

Notes: rank_last = last history_seasons[].rank if present; rw/rl = current regular record.
