club_profile_user29_team_trace | seed=424244 years=5
trace_team_ids=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 29, 33, 38, 46]

=== opening ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
7 '川崎ブレイクライトニング' push 0 0 0 1 0 0 3 25.38 70.54 7 0 0
8 '群馬ブラックボルツ' hold 0 0 0 0 1 1 0 25.62 66.23 14 0 0
9 '長崎パルカンズ' push 1 1 2 1 2 2 2 25.67 72.50 13 0 0
10 '佐賀ブーマーズ' push 0 0 0 0 1 1 3 25.46 68.46 16 0 0
11 '広島タイガーランズ' push 0 0 0 0 1 1 9 27.08 73.85 5 0 0
12 'シンライダーズ渋谷' hold 0 0 0 0 0 0 0 23.54 64.85 16 0 0
13 '大阪エビーズ' push 0 0 0 1 1 1 5 24.29 74.14 10 0 0
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 0 25.23 67.77 1 0 0
15 '島根カグヅチウィザーズ' push 0 0 0 0 2 2 2 27.23 70.77 14 0 0
16 '横浜パイレーツ' hold 0 0 0 0 2 2 1 25.92 68.62 15 0 0
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 25.31 65.38 13 0 0
18 '仙台46ers' push 1 1 2 0 1 1 1 26.54 68.38 4 0 0
19 '秋田ノースラッキーズ' push 0 0 0 0 1 1 0 26.31 66.08 1 0 0
20 '茨城メカニックス' hold 0 0 0 0 0 0 0 25.92 71.62 7 0 0
21 '越谷ガンマズ' push 0 0 0 0 1 1 0 27.23 70.08 9 0 0
22 'エルトゥール千葉' push 0 0 0 0 1 1 0 25.85 67.00 8 0 0
25 '滋賀リバーズ' push 1 1 2 0 2 2 1 27.15 68.92 8 0 0
26 '京都ホーネッツ' push 1 1 2 0 2 2 0 27.08 67.77 9 0 0
27 '神戸スパーズ' push 1 1 2 0 1 1 0 26.85 66.85 9 0 0
29 '福岡ファルコンズ' push 0 0 0 0 2 2 0 26.15 68.23 11 0 0
33 '青森ワルツ' hold 1 1 2 0 2 2 0 26.08 65.15 15 0 0
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 27.38 71.46 1 0 0
46 '鳥取サキューズ' hold 0 0 0 0 2 2 0 26.69 72.69 7 0 0

Notes: rank_last = last history_seasons[].rank if present; rw/rl = current regular record.
