initial_roster_realism_inspection seed=424242
teams=48 players=624

=== PLAYER TABLE (tab-separated) ===
team_id	team_name	div	player	age	nat	bucket	OVR	POT	salary	icon
27	神戸スパーズ	D2	Player_339	23	Japan	日本	64	C	36137697	False
27	神戸スパーズ	D2	Player_340	33	Foreign	外国籍	64	D	37085404	False
27	神戸スパーズ	D2	Player_341	33	Foreign	外国籍	70	D	57924680	False
27	神戸スパーズ	D2	Player_342	36	Foreign	外国籍	75	D	96768516	False
27	神戸スパーズ	D2	Player_343	31	Asia	アジア/帰化	64	C	24291354	False
27	神戸スパーズ	D2	Player_344	27	Japan	日本	77	D	69550062	False
27	神戸スパーズ	D2	Player_345	25	Japan	日本	66	C	37517776	False
27	神戸スパーズ	D2	Player_346	21	Japan	日本	58	D	16742477	False
27	神戸スパーズ	D2	Player_347	20	Japan	日本	58	D	16742477	False
27	神戸スパーズ	D2	Player_348	29	Japan	日本	91	C	82282339	False
27	神戸スパーズ	D2	Player_349	21	Japan	日本	64	D	35577763	False
27	神戸スパーズ	D2	Player_350	19	Japan	日本	56	D	16742477	False
27	神戸スパーズ	D2	Player_351	25	Japan	日本	67	D	68016311	False
28	信州ブレイクストーンズ	D2	Player_352	24	Japan	日本	77	B	85000000	False
28	信州ブレイクストーンズ	D2	Player_353	28	Asia	アジア/帰化	87	A	56000000	False
28	信州ブレイクストーンズ	D2	Player_354	22	Japan	日本	63	C	21263283	False
28	信州ブレイクストーンズ	D2	Player_355	33	Foreign	外国籍	67	D	67821693	False
28	信州ブレイクストーンズ	D2	Player_356	35	Foreign	外国籍	72	C	112000000	False
28	信州ブレイクストーンズ	D2	Player_357	23	Japan	日本	68	D	40807562	False
28	信州ブレイクストーンズ	D2	Player_358	24	Japan	日本	71	C	45610558	False
28	信州ブレイクストーンズ	D2	Player_359	20	Japan	日本	60	D	19388274	False
28	信州ブレイクストーンズ	D2	Player_360	26	Japan	日本	82	D	85000000	False
28	信州ブレイクストーンズ	D2	Player_361	31	Foreign	外国籍	66	D	68000000	False
28	信州ブレイクストーンズ	D2	Player_362	23	Japan	日本	66	C	21880995	False
28	信州ブレイクストーンズ	D2	Player_363	27	Japan	日本	88	C	85000000	False
28	信州ブレイクストーンズ	D2	Player_364	18	Japan	日本	54	C	18968778	False
29	福岡ファルコンズ	D2	Player_365	18	Japan	日本	62	C	17739067	False
29	福岡ファルコンズ	D2	Player_366	22	Japan	日本	65	B	38831672	False
29	福岡ファルコンズ	D2	Player_367	34	Foreign	外国籍	63	D	57693132	False
29	福岡ファルコンズ	D2	Player_368	24	Japan	日本	67	D	69402831	False
29	福岡ファルコンズ	D2	Player_369	24	Japan	日本	67	D	36303019	False
29	福岡ファルコンズ	D2	Player_370	34	Foreign	外国籍	65	D	58492575	False
29	福岡ファルコンズ	D2	Player_371	26	Japan	日本	76	D	72894661	False
29	福岡ファルコンズ	D2	Player_372	21	Japan	日本	65	B	19258623	False
29	福岡ファルコンズ	D2	Player_373	35	Foreign	外国籍	67	B	108465725	False
29	福岡ファルコンズ	D2	Player_374	27	Naturalized	アジア/帰化	69	C	132680996	False
29	福岡ファルコンズ	D2	Player_375	18	Japan	日本	59	D	17083773	False
29	福岡ファルコンズ	D2	Player_376	25	Japan	日本	68	D	69402831	False
29	福岡ファルコンズ	D2	Player_377	21	Japan	日本	64	C	18751976	False
30	熊本バッテリーズ	D2	Player_378	28	Naturalized	アジア/帰化	75	D	121277538	False
30	熊本バッテリーズ	D2	Player_379	34	Foreign	外国籍	65	D	55884101	False
30	熊本バッテリーズ	D2	Player_380	34	Foreign	外国籍	72	D	58557372	False
30	熊本バッテリーズ	D2	Player_381	22	Japan	日本	62	D	16951597	False
30	熊本バッテリーズ	D2	Player_382	24	Japan	日本	67	D	36022143	False
30	熊本バッテリーズ	D2	Player_383	19	Japan	日本	56	C	16951597	False
30	熊本バッテリーズ	D2	Player_384	27	Japan	日本	76	D	69643925	False
30	熊本バッテリーズ	D2	Player_385	23	Japan	日本	65	A	38500390	False
30	熊本バッテリーズ	D2	Player_386	26	Japan	日本	70	B	74269319	False
30	熊本バッテリーズ	D2	Player_387	18	Japan	日本	55	D	16951597	False
30	熊本バッテリーズ	D2	Player_388	22	Japan	日本	64	D	16951597	False
30	熊本バッテリーズ	D2	Player_389	36	Foreign	外国籍	77	D	98762523	False
30	熊本バッテリーズ	D2	Player_390	26	Japan	日本	76	D	69643925	False
31	福島フレイムボムズ	D2	Player_391	31	Foreign	外国籍	66	A	46000000	False
31	福島フレイムボムズ	D2	Player_392	19	Japan	日本	62	D	21288282	False
31	福島フレイムボムズ	D2	Player_393	25	Japan	日本	79	D	85000000	False
31	福島フレイムボムズ	D2	Player_394	37	Foreign	外国籍	73	C	112000000	False
31	福島フレイムボムズ	D2	Player_395	23	Japan	日本	70	D	46000000	False
31	福島フレイムボムズ	D2	Player_396	28	Asia	アジア/帰化	55	D	55370152	False
31	福島フレイムボムズ	D2	Player_397	24	Japan	日本	76	B	85000000	False
31	福島フレイムボムズ	D2	Player_398	25	Japan	日本	80	A	85000000	False
31	福島フレイムボムズ	D2	Player_399	26	Japan	日本	81	C	85000000	False
31	福島フレイムボムズ	D2	Player_400	23	Japan	日本	68	D	45547841	False
31	福島フレイムボムズ	D2	Player_401	33	Foreign	外国籍	71	D	68000000	False
31	福島フレイムボムズ	D2	Player_402	18	Japan	日本	60	D	20342023	False
31	福島フレイムボムズ	D2	Player_403	22	Japan	日本	63	D	43669204	False
32	福井ストームズ	D2	Player_404	35	Foreign	外国籍	82	D	112000000	False
32	福井ストームズ	D2	Player_405	33	Foreign	外国籍	70	D	68000000	False
32	福井ストームズ	D2	Player_406	24	Japan	日本	68	B	84980450	False
32	福井ストームズ	D2	Player_407	27	Japan	日本	72	D	79956351	False
32	福井ストームズ	D2	Player_408	31	Foreign	外国籍	65	D	45205171	False
32	福井ストームズ	D2	Player_409	20	Japan	日本	56	B	20757415	False
32	福井ストームズ	D2	Player_410	22	Japan	日本	62	D	38611715	False
32	福井ストームズ	D2	Player_411	18	Japan	日本	56	D	17599031	False
32	福井ストームズ	D2	Player_412	28	Asia	アジア/帰化	59	C	55148218	False
32	福井ストームズ	D2	Player_413	28	Japan	日本	74	D	80999259	False
32	福井ストームズ	D2	Player_414	22	Japan	日本	67	D	39958635	False
32	福井ストームズ	D2	Player_415	27	Japan	日本	74	D	80999259	False
32	福井ストームズ	D2	Player_416	21	Japan	日本	57	D	37137090	False
33	青森ワルツ	D3	Player_417	18	Japan	日本	56	D	14370336	False
33	青森ワルツ	D3	Player_418	37	Foreign	外国籍	83	D	56604530	False
33	青森ワルツ	D3	Player_419	25	Japan	日本	66	D	36803318	False
33	青森ワルツ	D3	Player_420	28	Naturalized	アジア/帰化	76	B	50386417	False
33	青森ワルツ	D3	Player_421	33	Foreign	外国籍	81	D	36137440	False
33	青森ワルツ	D3	Player_422	30	Foreign	外国籍	65	D	22389032	False
33	青森ワルツ	D3	Player_423	27	Japan	日本	74	C	42175748	False
33	青森ワルツ	D3	Player_424	24	Japan	日本	66	D	22641257	False
33	青森ワルツ	D3	Player_425	22	Japan	日本	62	D	15764029	False
33	青森ワルツ	D3	Player_426	23	Japan	日本	66	C	24413966	False
33	青森ワルツ	D3	Player_427	26	Japan	日本	69	D	37552707	False
33	青森ワルツ	D3	Player_428	19	Japan	日本	60	D	15260875	False
33	青森ワルツ	D3	Player_429	22	Japan	日本	66	D	16203956	False
34	岩手ベアーズ	D3	Player_430	21	Japan	日本	65	C	20734299	False
34	岩手ベアーズ	D3	Player_431	22	Japan	日本	66	A	30385752	False
34	岩手ベアーズ	D3	Player_432	28	Japan	日本	76	D	46962526	False
34	岩手ベアーズ	D3	Player_433	33	Foreign	外国籍	81	A	46000000	False
34	岩手ベアーズ	D3	Player_434	29	Naturalized	アジア/帰化	58	D	68632449	False
34	岩手ベアーズ	D3	Player_435	21	Japan	日本	64	D	18945198	False
34	岩手ベアーズ	D3	Player_436	35	Foreign	外国籍	82	B	72000000	False
34	岩手ベアーズ	D3	Player_437	28	Japan	日本	80	A	54961210	False
34	岩手ベアーズ	D3	Player_438	27	Japan	日本	69	B	31094127	False
34	岩手ベアーズ	D3	Player_439	20	Japan	日本	63	D	18000000	False
34	岩手ベアーズ	D3	Player_440	33	Foreign	外国籍	58	B	27965679	False
34	岩手ベアーズ	D3	Player_441	18	Japan	日本	63	D	18000000	False
34	岩手ベアーズ	D3	Player_442	27	Japan	日本	70	D	45171582	False
35	山形ドラゴンズ	D3	Player_443	25	Japan	日本	69	B	38000000	False
35	山形ドラゴンズ	D3	Player_444	34	Foreign	外国籍	54	D	45259063	False
35	山形ドラゴンズ	D3	Player_445	25	Japan	日本	71	D	56000000	False
35	山形ドラゴンズ	D3	Player_446	21	Japan	日本	67	D	24547341	False
35	山形ドラゴンズ	D3	Player_447	36	Foreign	外国籍	71	D	72000000	False
35	山形ドラゴンズ	D3	Player_448	29	Asia	アジア/帰化	63	D	34000000	False
35	山形ドラゴンズ	D3	Player_449	18	Japan	日本	53	D	18000000	False
35	山形ドラゴンズ	D3	Player_450	20	Japan	日本	63	D	18000000	False
35	山形ドラゴンズ	D3	Player_451	32	Foreign	外国籍	53	B	32000000	False
35	山形ドラゴンズ	D3	Player_452	27	Japan	日本	75	D	56000000	False
35	山形ドラゴンズ	D3	Player_453	29	Japan	日本	81	D	56000000	False
35	山形ドラゴンズ	D3	Player_454	21	Japan	日本	69	D	34207685	False
35	山形ドラゴンズ	D3	Player_455	21	Japan	日本	65	D	24216365	False
36	横浜マーベラス	D3	Player_456	21	Japan	日本	63	D	22367478	False
36	横浜マーベラス	D3	Player_457	34	Foreign	外国籍	60	D	44252122	False
36	横浜マーベラス	D3	Player_458	19	Japan	日本	62	D	18000000	False
36	横浜マーベラス	D3	Player_459	29	Asia	アジア/帰化	72	A	34000000	False
36	横浜マーベラス	D3	Player_460	24	Japan	日本	74	C	56000000	False
36	横浜マーベラス	D3	Player_461	36	Foreign	外国籍	76	C	72000000	False
36	横浜マーベラス	D3	Player_462	27	Japan	日本	89	D	56000000	False
36	横浜マーベラス	D3	Player_463	24	Japan	日本	72	D	33473205	False
36	横浜マーベラス	D3	Player_464	22	Japan	日本	68	A	26628057	False
36	横浜マーベラス	D3	Player_465	18	Japan	日本	53	D	18000000	False
36	横浜マーベラス	D3	Player_466	25	Japan	日本	80	C	56000000	False
36	横浜マーベラス	D3	Player_467	23	Japan	日本	71	D	32989921	False
36	横浜マーベラス	D3	Player_468	31	Foreign	外国籍	53	D	29483165	False
37	サミッツ静岡	D3	Player_469	21	Japan	日本	57	D	25549114	False
37	サミッツ静岡	D3	Player_470	34	Foreign	外国籍	72	D	46000000	False
37	サミッツ静岡	D3	Player_471	27	Japan	日本	67	D	56000000	False
37	サミッツ静岡	D3	Player_472	28	Japan	日本	76	D	56000000	False
37	サミッツ静岡	D3	Player_473	31	Asia	アジア/帰化	59	D	34000000	False
37	サミッツ静岡	D3	Player_474	26	Japan	日本	67	D	38000000	False
37	サミッツ静岡	D3	Player_475	36	Foreign	外国籍	74	C	72000000	False
37	サミッツ静岡	D3	Player_476	23	Japan	日本	61	D	36745976	False
37	サミッツ静岡	D3	Player_477	27	Japan	日本	69	D	56000000	False
37	サミッツ静岡	D3	Player_478	27	Japan	日本	74	D	56000000	False
37	サミッツ静岡	D3	Player_479	20	Japan	日本	57	D	18000000	False
37	サミッツ静岡	D3	Player_480	23	Japan	日本	58	D	35961682	False
37	サミッツ静岡	D3	Player_481	34	Foreign	外国籍	66	D	32000000	False
38	奈良ディアーズ	D3	Player_482	24	Japan	日本	65	B	38000000	False
38	奈良ディアーズ	D3	Player_483	22	Japan	日本	58	D	35003214	False
38	奈良ディアーズ	D3	Player_484	20	Japan	日本	53	D	18000000	False
38	奈良ディアーズ	D3	Player_485	25	Japan	日本	68	A	56000000	False
38	奈良ディアーズ	D3	Player_486	36	Foreign	外国籍	76	D	72000000	False
38	奈良ディアーズ	D3	Player_487	25	Japan	日本	72	D	56000000	False
38	奈良ディアーズ	D3	Player_488	33	Foreign	外国籍	59	D	32000000	False
38	奈良ディアーズ	D3	Player_489	27	Japan	日本	79	D	56000000	False
38	奈良ディアーズ	D3	Player_490	34	Foreign	外国籍	70	C	46000000	False
38	奈良ディアーズ	D3	Player_491	21	Japan	日本	56	D	24881193	False
38	奈良ディアーズ	D3	Player_492	32	Asia	アジア/帰化	63	D	34000000	False
38	奈良ディアーズ	D3	Player_493	22	Japan	日本	62	C	38000000	False
38	奈良ディアーズ	D3	Player_494	29	Japan	日本	80	D	56000000	False
39	愛媛レッドホークス	D3	Player_495	25	Japan	日本	69	C	56000000	False
39	愛媛レッドホークス	D3	Player_496	33	Foreign	外国籍	63	C	32000000	False
39	愛媛レッドホークス	D3	Player_497	23	Japan	日本	60	D	33489308	False
39	愛媛レッドホークス	D3	Player_498	35	Foreign	外国籍	71	D	72000000	False
39	愛媛レッドホークス	D3	Player_499	28	Japan	日本	77	A	56000000	False
39	愛媛レッドホークス	D3	Player_500	22	Japan	日本	60	C	36119040	False
39	愛媛レッドホークス	D3	Player_501	22	Japan	日本	58	C	25889500	False
39	愛媛レッドホークス	D3	Player_502	20	Japan	日本	55	C	18000000	False
39	愛媛レッドホークス	D3	Player_503	33	Naturalized	アジア/帰化	74	D	82000000	False
39	愛媛レッドホークス	D3	Player_504	25	Japan	日本	68	D	56000000	False
39	愛媛レッドホークス	D3	Player_505	24	Japan	日本	65	D	34952577	False
39	愛媛レッドホークス	D3	Player_506	24	Japan	日本	66	D	56000000	False
39	愛媛レッドホークス	D3	Player_507	34	Foreign	外国籍	65	C	46000000	False
40	鹿児島ナイツ	D3	Player_508	21	Japan	日本	59	D	20078575	False
40	鹿児島ナイツ	D3	Player_509	24	Japan	日本	65	B	32699266	False
40	鹿児島ナイツ	D3	Player_510	22	Japan	日本	63	D	20819465	False
40	鹿児島ナイツ	D3	Player_511	27	Japan	日本	85	C	56000000	False
40	鹿児島ナイツ	D3	Player_512	31	Foreign	外国籍	54	C	29807732	False
40	鹿児島ナイツ	D3	Player_513	26	Japan	日本	79	D	52528215	False
40	鹿児島ナイツ	D3	Player_514	37	Foreign	外国籍	66	D	66559401	False
40	鹿児島ナイツ	D3	Player_515	20	Japan	日本	55	D	18000000	False
40	鹿児島ナイツ	D3	Player_516	28	Japan	日本	86	D	54821547	False
40	鹿児島ナイツ	D3	Player_517	28	Asia	アジア/帰化	77	B	34000000	False
40	鹿児島ナイツ	D3	Player_518	18	Japan	日本	55	C	18000000	False
40	鹿児島ナイツ	D3	Player_519	22	Japan	日本	65	C	31547217	False
40	鹿児島ナイツ	D3	Player_520	33	Foreign	外国籍	56	C	43583357	False
41	新潟エルトロックス	D3	Player_521	29	Naturalized	アジア/帰化	73	D	79254958	False
41	新潟エルトロックス	D3	Player_522	22	Japan	日本	63	D	19775327	False
41	新潟エルトロックス	D3	Player_523	19	Japan	日本	54	B	18000000	False
41	新潟エルトロックス	D3	Player_524	18	Japan	日本	53	D	17511032	False
41	新潟エルトロックス	D3	Player_525	34	Foreign	外国籍	76	B	46000000	False
41	新潟エルトロックス	D3	Player_526	28	Japan	日本	68	D	46470752	False
41	新潟エルトロックス	D3	Player_527	33	Foreign	外国籍	72	D	28939220	False
41	新潟エルトロックス	D3	Player_528	29	Japan	日本	76	C	53217670	False
41	新潟エルトロックス	D3	Player_529	21	Japan	日本	55	D	18527987	False
41	新潟エルトロックス	D3	Player_530	26	Japan	日本	68	D	46470752	False
41	新潟エルトロックス	D3	Player_531	36	Foreign	外国籍	81	A	72000000	False
41	新潟エルトロックス	D3	Player_532	23	Japan	日本	65	D	27791079	False
41	新潟エルトロックス	D3	Player_533	26	Japan	日本	66	C	31146995	False
42	金沢ニンジャズ	D3	Player_534	23	Japan	日本	53	D	31258423	False
42	金沢ニンジャズ	D3	Player_535	25	Japan	日本	71	D	56000000	False
42	金沢ニンジャズ	D3	Player_536	30	Foreign	外国籍	65	D	32000000	False
42	金沢ニンジャズ	D3	Player_537	29	Japan	日本	81	C	56000000	False
42	金沢ニンジャズ	D3	Player_538	21	Japan	日本	53	D	22368204	False
42	金沢ニンジャズ	D3	Player_539	20	Japan	日本	53	D	18000000	False
42	金沢ニンジャズ	D3	Player_540	26	Japan	日本	74	D	56000000	False
42	金沢ニンジャズ	D3	Player_541	25	Japan	日本	67	B	56000000	False
42	金沢ニンジャズ	D3	Player_542	31	Foreign	外国籍	79	D	46000000	False
42	金沢ニンジャズ	D3	Player_543	30	Naturalized	アジア/帰化	66	D	82000000	False
42	金沢ニンジャズ	D3	Player_544	23	Japan	日本	56	D	31956501	False
42	金沢ニンジャズ	D3	Player_545	37	Foreign	外国籍	87	B	72000000	False
42	金沢ニンジャズ	D3	Player_546	24	Japan	日本	57	C	35279286	False
43	岐阜フォークス	D3	Player_547	28	Asia	アジア/帰化	66	C	34000000	False
43	岐阜フォークス	D3	Player_548	23	Japan	日本	64	D	33121295	False
43	岐阜フォークス	D3	Player_549	31	Foreign	外国籍	57	D	31950148	False
43	岐阜フォークス	D3	Player_550	28	Japan	日本	82	C	56000000	False
43	岐阜フォークス	D3	Player_551	35	Foreign	外国籍	65	D	72000000	False
43	岐阜フォークス	D3	Player_552	26	Japan	日本	69	D	56000000	False
43	岐阜フォークス	D3	Player_553	19	Japan	日本	53	D	18000000	False
43	岐阜フォークス	D3	Player_554	25	Japan	日本	67	D	34629569	False
43	岐阜フォークス	D3	Player_555	27	Japan	日本	70	D	56000000	False
43	岐阜フォークス	D3	Player_556	21	Japan	日本	57	C	24521392	False
43	岐阜フォークス	D3	Player_557	32	Foreign	外国籍	65	D	46000000	False
43	岐阜フォークス	D3	Player_558	18	Japan	日本	53	D	18000000	False
43	岐阜フォークス	D3	Player_559	21	Japan	日本	56	C	24344129	False
44	香川スピアーズ	D3	Player_560	29	Asia	アジア/帰化	65	B	23888931	False
44	香川スピアーズ	D3	Player_561	26	Japan	日本	73	D	40912152	False
44	香川スピアーズ	D3	Player_562	25	Japan	日本	67	D	24576009	False
44	香川スピアーズ	D3	Player_563	25	Japan	日本	71	D	40381972	False
44	香川スピアーズ	D3	Player_564	23	Japan	日本	59	D	22703490	False
44	香川スピアーズ	D3	Player_565	32	Foreign	外国籍	72	C	39763430	False
44	香川スピアーズ	D3	Player_566	30	Foreign	外国籍	68	D	24246857	False
44	香川スピアーズ	D3	Player_567	22	Japan	日本	53	C	17042082	False
44	香川スピアーズ	D3	Player_568	22	Japan	日本	55	D	15912145	False
44	香川スピアーズ	D3	Player_569	18	Japan	日本	53	D	14916996	False
44	香川スピアーズ	D3	Player_570	35	Foreign	外国籍	73	A	65713835	False
44	香川スピアーズ	D3	Player_571	29	Japan	日本	76	D	41707421	False
44	香川スピアーズ	D3	Player_572	18	Japan	日本	53	B	16538408	False
45	徳島ファイティングス	D3	Player_573	22	Japan	日本	54	D	16788827	False
45	徳島ファイティングス	D3	Player_574	27	Japan	日本	80	B	50398536	False
45	徳島ファイティングス	D3	Player_575	23	Japan	日本	61	D	24475258	False
45	徳島ファイティングス	D3	Player_576	28	Asia	アジア/帰化	57	D	21649947	False
45	徳島ファイティングス	D3	Player_577	37	Foreign	外国籍	73	A	68435626	False
45	徳島ファイティングス	D3	Player_578	24	Japan	日本	66	D	25538538	False
45	徳島ファイティングス	D3	Player_579	18	Japan	日本	53	D	15855147	False
45	徳島ファイティングス	D3	Player_580	33	Foreign	外国籍	71	D	38250765	False
45	徳島ファイティングス	D3	Player_581	26	Japan	日本	72	C	46960230	False
45	徳島ファイティングス	D3	Player_582	19	Japan	日本	54	C	17916258	False
45	徳島ファイティングス	D3	Player_583	22	Japan	日本	61	D	17657214	False
45	徳島ファイティングス	D3	Player_584	26	Japan	日本	68	D	42076366	False
45	徳島ファイティングス	D3	Player_585	31	Foreign	外国籍	53	D	23410376	False
46	鳥取サキューズ	D3	Player_586	22	Japan	日本	65	C	22286093	False
46	鳥取サキューズ	D3	Player_587	24	Japan	日本	68	D	46777253	False
46	鳥取サキューズ	D3	Player_588	24	Japan	日本	66	C	31352427	False
46	鳥取サキューズ	D3	Player_589	37	Foreign	外国籍	87	A	72000000	False
46	鳥取サキューズ	D3	Player_590	19	Japan	日本	59	D	18000000	False
46	鳥取サキューズ	D3	Player_591	27	Japan	日本	80	C	55805974	False
46	鳥取サキューズ	D3	Player_592	28	Naturalized	アジア/帰化	64	D	76322643	False
46	鳥取サキューズ	D3	Player_593	26	Japan	日本	73	D	49113869	False
46	鳥取サキューズ	D3	Player_594	30	Foreign	外国籍	59	D	27353402	False
46	鳥取サキューズ	D3	Player_595	31	Foreign	外国籍	70	B	46000000	False
46	鳥取サキューズ	D3	Player_596	18	Japan	日本	55	D	18000000	False
46	鳥取サキューズ	D3	Player_597	22	Japan	日本	64	D	20363093	False
46	鳥取サキューズ	D3	Player_598	22	Japan	日本	66	D	28384564	False
47	埼玉ライバルズ	D3	Player_599	34	Foreign	外国籍	71	D	39031377	False
47	埼玉ライバルズ	D3	Player_600	30	Foreign	外国籍	69	B	29644922	False
47	埼玉ライバルズ	D3	Player_601	35	Foreign	外国籍	78	A	72000000	False
47	埼玉ライバルズ	D3	Player_602	22	Japan	日本	57	C	19224263	False
47	埼玉ライバルズ	D3	Player_603	18	Japan	日本	54	C	17893634	False
47	埼玉ライバルズ	D3	Player_604	23	Japan	日本	58	D	24692827	False
47	埼玉ライバルズ	D3	Player_605	26	Japan	日本	61	D	25832309	False
47	埼玉ライバルズ	D3	Player_606	28	Japan	日本	77	D	45977881	False
47	埼玉ライバルズ	D3	Player_607	19	Japan	日本	57	C	18000000	False
47	埼玉ライバルズ	D3	Player_608	28	Japan	日本	81	D	47139427	False
47	埼玉ライバルズ	D3	Player_609	29	Naturalized	アジア/帰化	69	B	79870790	False
47	埼玉ライバルズ	D3	Player_610	27	Japan	日本	63	D	41912468	False
47	埼玉ライバルズ	D3	Player_611	23	Japan	日本	58	D	17958419	False
48	岡山リングス	D3	Player_612	24	Japan	日本	70	A	43522024	False
48	岡山リングス	D3	Player_613	32	Foreign	外国籍	54	D	21220242	False
48	岡山リングス	D3	Player_614	22	Japan	日本	63	D	22368811	False
48	岡山リングス	D3	Player_615	36	Foreign	外国籍	79	D	57181717	False
48	岡山リングス	D3	Player_616	21	Japan	日本	61	C	17296629	False
48	岡山リングス	D3	Player_617	26	Japan	日本	74	D	39765288	False
48	岡山リングス	D3	Player_618	20	Japan	日本	61	D	16237652	False
48	岡山リングス	D3	Player_619	24	Japan	日本	70	B	26424086	False
48	岡山リングス	D3	Player_620	28	Naturalized	アジア/帰化	73	D	45687104	False
48	岡山リングス	D3	Player_621	18	Japan	日本	55	D	14619972	False
48	岡山リングス	D3	Player_622	22	Japan	日本	63	C	17682855	False
48	岡山リングス	D3	Player_623	33	Foreign	外国籍	58	D	31787634	False
48	岡山リングス	D3	Player_624	27	Japan	日本	85	B	47209685	False

=== Division summary (OVR) ===
D1 n=208 mean=70.77 min=53 p25=64.8 p50=71.0 p75=76.0 max=93
D2 n=208 mean=68.19 min=53 p25=62.0 p50=67.0 p75=74.0 max=91
D3 n=208 mean=66.24 min=53 p25=59.0 p50=66.0 p75=72.0 max=89

=== Nationality summary (raw nationality string) ===
  Japan: 432
  Foreign: 144
  Asia: 27
  Naturalized: 21

=== Contract-roster bucket summary (GUIと同じ判定) ===
  日本: 432
  外国籍: 144
  アジア/帰化: 48

=== Age (all players) ===
n=624 mean=26.17 min=18 p25=22.0 p50=26.0 p75=30.0 max=37
  <=20: 91
  21-24: 173
  25-29: 185
  30-34: 137
  >=35: 38

=== アジア/帰化枠の年齢（bucket label == アジア/帰化） ===
n=48 mean=28.08 min=19 p25=28.0 p50=29.0 p75=30.0 max=33

=== Potential realism issues (heuristic) ===
- 若手外国籍高OVR: team_id=1 D1 Player_9 age=19 OVR=70
- 若手外国籍高OVR: team_id=3 D1 Player_29 age=20 OVR=84
- 若い帰化: team_id=3 D1 Player_36 age=19 OVR=72 nat=Naturalized
- 若い帰化: team_id=5 D1 Player_58 age=20 OVR=73 nat=Naturalized
- 若い帰化: team_id=6 D1 Player_76 age=20 OVR=58 nat=Naturalized
- 若い帰化: team_id=8 D1 Player_99 age=22 OVR=77 nat=Naturalized
- 若い帰化: team_id=15 D1 Player_193 age=22 OVR=77 nat=Naturalized
- D3でOVR>=80の選手が20人（多すぎる可能性）。例: Player_418(83), Player_421(81), Player_433(81), Player_436(82), Player_437(80), Player_453(81)…
- 同一チーム外国籍OVR差大: team_id=46 鳥取サキューズ foreign_ovrs=[59, 70, 87]

=== Notes ===
div=Team.league_level (1=D1, 2=D2, 3=D3). bucket=get_player_nationality_bucket_label (本契約枠).
Heuristics are rough signals only; tune thresholds after generator changes.
D1 OVR p10≈61  D3 OVR p90≈79
