initial_roster_realism_inspection seed=424242
teams=48 players=624

=== PLAYER TABLE (tab-separated) ===
team_id	team_name	div	player	age	nat	bucket	OVR	POT	salary	icon
27	神戸スパーズ	D2	Player_339	23	Japan	日本	64	C	36137697	False
27	神戸スパーズ	D2	Player_340	33	Foreign	外国籍	64	D	37085404	False
27	神戸スパーズ	D2	Player_341	33	Foreign	外国籍	70	D	57924680	False
27	神戸スパーズ	D2	Player_342	36	Foreign	外国籍	75	D	96768516	False
27	神戸スパーズ	D2	Player_343	31	Asia	アジア/帰化	64	C	24291354	False
27	神戸スパーズ	D2	Player_344	27	Japan	日本	77	D	69550062	False
27	神戸スパーズ	D2	Player_345	25	Japan	日本	66	C	37517776	False
27	神戸スパーズ	D2	Player_346	21	Japan	日本	58	D	16742477	False
27	神戸スパーズ	D2	Player_347	20	Japan	日本	58	D	16742477	False
27	神戸スパーズ	D2	Player_348	29	Japan	日本	91	C	82282339	False
27	神戸スパーズ	D2	Player_349	21	Japan	日本	64	D	35577763	False
27	神戸スパーズ	D2	Player_350	19	Japan	日本	56	D	16742477	False
27	神戸スパーズ	D2	Player_351	25	Japan	日本	67	D	68016311	False
28	信州ブレイクストーンズ	D2	Player_352	24	Japan	日本	77	B	85000000	False
28	信州ブレイクストーンズ	D2	Player_353	28	Asia	アジア/帰化	87	A	56000000	False
28	信州ブレイクストーンズ	D2	Player_354	22	Japan	日本	63	C	21263283	False
28	信州ブレイクストーンズ	D2	Player_355	33	Foreign	外国籍	67	D	67821693	False
28	信州ブレイクストーンズ	D2	Player_356	35	Foreign	外国籍	72	C	112000000	False
28	信州ブレイクストーンズ	D2	Player_357	23	Japan	日本	68	D	40807562	False
28	信州ブレイクストーンズ	D2	Player_358	24	Japan	日本	71	C	45610558	False
28	信州ブレイクストーンズ	D2	Player_359	20	Japan	日本	60	D	19388274	False
28	信州ブレイクストーンズ	D2	Player_360	26	Japan	日本	82	D	85000000	False
28	信州ブレイクストーンズ	D2	Player_361	31	Foreign	外国籍	66	D	68000000	False
28	信州ブレイクストーンズ	D2	Player_362	23	Japan	日本	66	C	21880995	False
28	信州ブレイクストーンズ	D2	Player_363	27	Japan	日本	88	C	85000000	False
28	信州ブレイクストーンズ	D2	Player_364	18	Japan	日本	54	C	18968778	False
29	福岡ファルコンズ	D2	Player_365	18	Japan	日本	62	C	17739067	False
29	福岡ファルコンズ	D2	Player_366	22	Japan	日本	65	B	38831672	False
29	福岡ファルコンズ	D2	Player_367	34	Foreign	外国籍	63	D	57693132	False
29	福岡ファルコンズ	D2	Player_368	24	Japan	日本	67	D	69402831	False
29	福岡ファルコンズ	D2	Player_369	24	Japan	日本	67	D	36303019	False
29	福岡ファルコンズ	D2	Player_370	34	Foreign	外国籍	65	D	58492575	False
29	福岡ファルコンズ	D2	Player_371	26	Japan	日本	76	D	72894661	False
29	福岡ファルコンズ	D2	Player_372	21	Japan	日本	65	B	19258623	False
29	福岡ファルコンズ	D2	Player_373	35	Foreign	外国籍	67	B	108465725	False
29	福岡ファルコンズ	D2	Player_374	27	Naturalized	アジア/帰化	69	C	132680996	False
29	福岡ファルコンズ	D2	Player_375	18	Japan	日本	59	D	17083773	False
29	福岡ファルコンズ	D2	Player_376	25	Japan	日本	68	D	69402831	False
29	福岡ファルコンズ	D2	Player_377	21	Japan	日本	64	C	18751976	False
30	熊本バッテリーズ	D2	Player_378	28	Naturalized	アジア/帰化	75	D	121277538	False
30	熊本バッテリーズ	D2	Player_379	34	Foreign	外国籍	65	D	55884101	False
30	熊本バッテリーズ	D2	Player_380	34	Foreign	外国籍	72	D	58557372	False
30	熊本バッテリーズ	D2	Player_381	22	Japan	日本	62	D	16951597	False
30	熊本バッテリーズ	D2	Player_382	24	Japan	日本	67	D	36022143	False
30	熊本バッテリーズ	D2	Player_383	19	Japan	日本	56	C	16951597	False
30	熊本バッテリーズ	D2	Player_384	27	Japan	日本	76	D	69643925	False
30	熊本バッテリーズ	D2	Player_385	23	Japan	日本	65	A	38500390	False
30	熊本バッテリーズ	D2	Player_386	26	Japan	日本	70	B	74269319	False
30	熊本バッテリーズ	D2	Player_387	18	Japan	日本	55	D	16951597	False
30	熊本バッテリーズ	D2	Player_388	22	Japan	日本	64	D	16951597	False
30	熊本バッテリーズ	D2	Player_389	36	Foreign	外国籍	77	D	98762523	False
30	熊本バッテリーズ	D2	Player_390	26	Japan	日本	76	D	69643925	False
31	福島フレイムボムズ	D2	Player_391	31	Foreign	外国籍	66	A	46000000	False
31	福島フレイムボムズ	D2	Player_392	19	Japan	日本	62	D	21288282	False
31	福島フレイムボムズ	D2	Player_393	25	Japan	日本	79	D	85000000	False
31	福島フレイムボムズ	D2	Player_394	37	Foreign	外国籍	73	C	112000000	False
31	福島フレイムボムズ	D2	Player_395	23	Japan	日本	70	D	46000000	False
31	福島フレイムボムズ	D2	Player_396	28	Asia	アジア/帰化	55	D	55370152	False
31	福島フレイムボムズ	D2	Player_397	24	Japan	日本	76	B	85000000	False
31	福島フレイムボムズ	D2	Player_398	25	Japan	日本	80	A	85000000	False
31	福島フレイムボムズ	D2	Player_399	26	Japan	日本	81	C	85000000	False
31	福島フレイムボムズ	D2	Player_400	23	Japan	日本	68	D	45547841	False
31	福島フレイムボムズ	D2	Player_401	33	Foreign	外国籍	71	D	68000000	False
31	福島フレイムボムズ	D2	Player_402	18	Japan	日本	60	D	20342023	False
31	福島フレイムボムズ	D2	Player_403	22	Japan	日本	63	D	43669204	False
32	福井ストームズ	D2	Player_404	35	Foreign	外国籍	82	D	112000000	False
32	福井ストームズ	D2	Player_405	33	Foreign	外国籍	70	D	68000000	False
32	福井ストームズ	D2	Player_406	24	Japan	日本	68	B	84980450	False
32	福井ストームズ	D2	Player_407	27	Japan	日本	72	D	79956351	False
32	福井ストームズ	D2	Player_408	31	Foreign	外国籍	65	D	45205171	False
32	福井ストームズ	D2	Player_409	20	Japan	日本	56	B	20757415	False
32	福井ストームズ	D2	Player_410	22	Japan	日本	62	D	38611715	False
32	福井ストームズ	D2	Player_411	18	Japan	日本	56	D	17599031	False
32	福井ストームズ	D2	Player_412	28	Asia	アジア/帰化	59	C	55148218	False
32	福井ストームズ	D2	Player_413	28	Japan	日本	74	D	80999259	False
32	福井ストームズ	D2	Player_414	22	Japan	日本	67	D	39958635	False
32	福井ストームズ	D2	Player_415	27	Japan	日本	74	D	80999259	False
32	福井ストームズ	D2	Player_416	21	Japan	日本	57	D	37137090	False
33	青森ワルツ	D3	Player_417	18	Japan	日本	59	D	14400802	False
33	青森ワルツ	D3	Player_418	37	Foreign	外国籍	86	D	56525301	False
33	青森ワルツ	D3	Player_419	25	Japan	日本	69	D	36827831	False
33	青森ワルツ	D3	Player_420	28	Naturalized	アジア/帰化	79	B	50356026	False
33	青森ワルツ	D3	Player_421	33	Foreign	外国籍	84	D	36094829	False
33	青森ワルツ	D3	Player_422	30	Foreign	外国籍	68	D	22407000	False
33	青森ワルツ	D3	Player_423	27	Japan	日本	77	C	42160464	False
33	青森ワルツ	D3	Player_424	24	Japan	日本	69	D	22656337	False
33	青森ワルツ	D3	Player_425	22	Japan	日本	65	D	15783314	False
33	青森ワルツ	D3	Player_426	23	Japan	日本	69	C	24430226	False
33	青森ワルツ	D3	Player_427	26	Japan	日本	72	D	37562754	False
33	青森ワルツ	D3	Player_428	19	Japan	日本	63	D	15283977	False
33	青森ワルツ	D3	Player_429	22	Japan	日本	69	D	16214750	False
34	岩手ベアーズ	D3	Player_430	21	Japan	日本	68	C	20642811	False
34	岩手ベアーズ	D3	Player_431	22	Japan	日本	69	A	30247551	False
34	岩手ベアーズ	D3	Player_432	28	Japan	日本	79	D	46689637	False
34	岩手ベアーズ	D3	Player_433	33	Foreign	外国籍	84	A	46000000	False
34	岩手ベアーズ	D3	Player_434	29	Naturalized	アジア/帰化	61	D	68398576	False
34	岩手ベアーズ	D3	Player_435	21	Japan	日本	67	C	20504578	False
34	岩手ベアーズ	D3	Player_436	35	Foreign	外国籍	85	B	72000000	False
34	岩手ベアーズ	D3	Player_437	28	Japan	日本	83	A	54616492	False
34	岩手ベアーズ	D3	Player_438	27	Japan	日本	72	B	30940378	False
34	岩手ベアーズ	D3	Player_439	20	Japan	日本	66	D	18000000	False
34	岩手ベアーズ	D3	Player_440	33	Foreign	外国籍	61	B	27870383	False
34	岩手ベアーズ	D3	Player_441	18	Japan	日本	66	C	18000000	False
34	岩手ベアーズ	D3	Player_442	27	Japan	日本	73	D	44942416	False
35	山形ドラゴンズ	D3	Player_443	25	Japan	日本	72	B	38000000	False
35	山形ドラゴンズ	D3	Player_444	34	Foreign	外国籍	57	D	46000000	False
35	山形ドラゴンズ	D3	Player_445	25	Japan	日本	74	D	56000000	False
35	山形ドラゴンズ	D3	Player_446	21	Japan	日本	70	D	25043804	False
35	山形ドラゴンズ	D3	Player_447	36	Foreign	外国籍	74	D	72000000	False
35	山形ドラゴンズ	D3	Player_448	29	Asia	アジア/帰化	66	D	34000000	False
35	山形ドラゴンズ	D3	Player_449	18	Japan	日本	53	D	18000000	False
35	山形ドラゴンズ	D3	Player_450	20	Japan	日本	66	C	18000000	False
35	山形ドラゴンズ	D3	Player_451	32	Foreign	外国籍	53	B	32000000	False
35	山形ドラゴンズ	D3	Player_452	27	Japan	日本	78	D	56000000	False
35	山形ドラゴンズ	D3	Player_453	29	Japan	日本	84	D	56000000	False
35	山形ドラゴンズ	D3	Player_454	21	Japan	日本	72	D	34900321	False
35	山形ドラゴンズ	D3	Player_455	21	Japan	日本	68	D	24712828	False
36	横浜マーベラス	D3	Player_456	21	Japan	日本	66	D	22447524	False
36	横浜マーベラス	D3	Player_457	34	Foreign	外国籍	63	D	44429679	False
36	横浜マーベラス	D3	Player_458	19	Japan	日本	65	D	18000000	False
36	横浜マーベラス	D3	Player_459	29	Asia	アジア/帰化	75	A	34000000	False
36	横浜マーベラス	D3	Player_460	24	Japan	日本	77	C	56000000	False
36	横浜マーベラス	D3	Player_461	36	Foreign	外国籍	79	C	72000000	False
36	横浜マーベラス	D3	Player_462	27	Japan	日本	92	D	56000000	False
36	横浜マーベラス	D3	Player_463	24	Japan	日本	75	D	33552845	False
36	横浜マーベラス	D3	Player_464	22	Japan	日本	71	A	26705131	False
36	横浜マーベラス	D3	Player_465	18	Japan	日本	54	D	18000000	False
36	横浜マーベラス	D3	Player_466	25	Japan	日本	83	C	56000000	False
36	横浜マーベラス	D3	Player_467	23	Japan	日本	74	D	33072578	False
36	横浜マーベラス	D3	Player_468	31	Foreign	外国籍	53	D	28986191	False
37	サミッツ静岡	D3	Player_469	21	Japan	日本	60	D	26103191	False
37	サミッツ静岡	D3	Player_470	34	Foreign	外国籍	75	D	46000000	False
37	サミッツ静岡	D3	Player_471	27	Japan	日本	70	D	56000000	False
37	サミッツ静岡	D3	Player_472	28	Japan	日本	79	D	56000000	False
37	サミッツ静岡	D3	Player_473	31	Asia	アジア/帰化	62	D	34000000	False
37	サミッツ静岡	D3	Player_474	26	Japan	日本	70	D	38000000	False
37	サミッツ静岡	D3	Player_475	36	Foreign	外国籍	77	C	72000000	False
37	サミッツ静岡	D3	Player_476	23	Japan	日本	64	D	37520271	False
37	サミッツ静岡	D3	Player_477	27	Japan	日本	72	D	56000000	False
37	サミッツ静岡	D3	Player_478	27	Japan	日本	77	D	56000000	False
37	サミッツ静岡	D3	Player_479	20	Japan	日本	60	D	18000000	False
37	サミッツ静岡	D3	Player_480	23	Japan	日本	61	D	36735976	False
37	サミッツ静岡	D3	Player_481	34	Foreign	外国籍	69	D	32000000	False
38	奈良ディアーズ	D3	Player_482	24	Japan	日本	68	B	56000000	False
38	奈良ディアーズ	D3	Player_483	23	Japan	日本	61	D	35386738	False
38	奈良ディアーズ	D3	Player_484	20	Japan	日本	55	D	18000000	False
38	奈良ディアーズ	D3	Player_485	25	Japan	日本	71	A	56000000	False
38	奈良ディアーズ	D3	Player_486	37	Foreign	外国籍	79	D	72000000	False
38	奈良ディアーズ	D3	Player_487	27	Japan	日本	75	D	56000000	False
38	奈良ディアーズ	D3	Player_488	32	Foreign	外国籍	62	D	32000000	False
38	奈良ディアーズ	D3	Player_489	27	Japan	日本	82	D	56000000	False
38	奈良ディアーズ	D3	Player_490	33	Foreign	外国籍	73	C	46000000	False
38	奈良ディアーズ	D3	Player_491	22	Japan	日本	59	D	34599483	False
38	奈良ディアーズ	D3	Player_492	31	Asia	アジア/帰化	66	D	34000000	False
38	奈良ディアーズ	D3	Player_493	24	Japan	日本	65	B	38000000	False
38	奈良ディアーズ	D3	Player_494	21	Japan	日本	56	C	26549928	False
39	愛媛レッドホークス	D3	Player_495	22	Japan	日本	63	D	37157114	False
39	愛媛レッドホークス	D3	Player_496	23	Japan	日本	67	A	38000000	False
39	愛媛レッドホークス	D3	Player_497	33	Asia	アジア/帰化	74	D	34000000	False
39	愛媛レッドホークス	D3	Player_498	25	Japan	日本	70	D	56000000	False
39	愛媛レッドホークス	D3	Player_499	28	Japan	日本	84	A	56000000	False
39	愛媛レッドホークス	D3	Player_500	20	Japan	日本	55	D	18000000	False
39	愛媛レッドホークス	D3	Player_501	24	Japan	日本	70	D	56000000	False
39	愛媛レッドホークス	D3	Player_502	25	Japan	日本	78	D	56000000	False
39	愛媛レッドホークス	D3	Player_503	35	Foreign	外国籍	87	D	72000000	False
39	愛媛レッドホークス	D3	Player_504	22	Japan	日本	63	C	29365307	False
39	愛媛レッドホークス	D3	Player_505	24	Japan	日本	68	D	38000000	False
39	愛媛レッドホークス	D3	Player_506	34	Foreign	外国籍	69	D	46000000	False
39	愛媛レッドホークス	D3	Player_507	33	Foreign	外国籍	68	C	32000000	False
40	鹿児島ナイツ	D3	Player_508	21	Japan	日本	62	D	20102114	False
40	鹿児島ナイツ	D3	Player_509	24	Japan	日本	68	B	32709506	False
40	鹿児島ナイツ	D3	Player_510	22	Japan	日本	66	D	20831783	False
40	鹿児島ナイツ	D3	Player_511	27	Japan	日本	88	C	56000000	False
40	鹿児島ナイツ	D3	Player_512	31	Foreign	外国籍	57	C	29865754	False
40	鹿児島ナイツ	D3	Player_513	26	Japan	日本	82	D	52452494	False
40	鹿児島ナイツ	D3	Player_514	37	Foreign	外国籍	69	D	66571167	False
40	鹿児島ナイツ	D3	Player_515	20	Japan	日本	58	D	18000000	False
40	鹿児島ナイツ	D3	Player_516	28	Japan	日本	89	D	54700458	False
40	鹿児島ナイツ	D3	Player_517	28	Asia	アジア/帰化	80	A	34000000	False
40	鹿児島ナイツ	D3	Player_518	18	Japan	日本	58	C	18000000	False
40	鹿児島ナイツ	D3	Player_519	22	Japan	日本	68	C	31557096	False
40	鹿児島ナイツ	D3	Player_520	33	Foreign	外国籍	59	C	43654403	False
41	新潟エルトロックス	D3	Player_521	29	Naturalized	アジア/帰化	76	D	79061407	False
41	新潟エルトロックス	D3	Player_522	22	Japan	日本	66	D	19753094	False
41	新潟エルトロックス	D3	Player_523	19	Japan	日本	57	B	18000000	False
41	新潟エルトロックス	D3	Player_524	18	Japan	日本	53	D	17135186	False
41	新潟エルトロックス	D3	Player_525	34	Foreign	外国籍	79	A	46000000	False
41	新潟エルトロックス	D3	Player_526	28	Japan	日本	71	D	46386860	False
41	新潟エルトロックス	D3	Player_527	33	Foreign	外国籍	75	D	28872136	False
41	新潟エルトロックス	D3	Player_528	29	Japan	日本	79	B	54129773	False
41	新潟エルトロックス	D3	Player_529	21	Japan	日本	58	D	18529270	False
41	新潟エルトロックス	D3	Player_530	26	Japan	日本	71	D	46386860	False
41	新潟エルトロックス	D3	Player_531	36	Foreign	外国籍	84	A	72000000	False
41	新潟エルトロックス	D3	Player_532	23	Japan	日本	68	D	27752108	False
41	新潟エルトロックス	D3	Player_533	26	Japan	日本	69	C	31099078	False
42	金沢ニンジャズ	D3	Player_534	23	Japan	日本	53	D	31258423	False
42	金沢ニンジャズ	D3	Player_535	25	Japan	日本	74	D	56000000	False
42	金沢ニンジャズ	D3	Player_536	30	Foreign	外国籍	68	D	32000000	False
42	金沢ニンジャズ	D3	Player_537	29	Japan	日本	84	C	56000000	False
42	金沢ニンジャズ	D3	Player_538	21	Japan	日本	53	D	22368204	False
42	金沢ニンジャズ	D3	Player_539	20	Japan	日本	53	D	18000000	False
42	金沢ニンジャズ	D3	Player_540	26	Japan	日本	77	D	56000000	False
42	金沢ニンジャズ	D3	Player_541	25	Japan	日本	70	B	56000000	False
42	金沢ニンジャズ	D3	Player_542	31	Foreign	外国籍	82	D	46000000	False
42	金沢ニンジャズ	D3	Player_543	30	Naturalized	アジア/帰化	69	D	82000000	False
42	金沢ニンジャズ	D3	Player_544	23	Japan	日本	59	D	32654581	False
42	金沢ニンジャズ	D3	Player_545	37	Foreign	外国籍	90	B	72000000	False
42	金沢ニンジャズ	D3	Player_546	24	Japan	日本	60	C	36044161	False
43	岐阜フォークス	D3	Player_547	28	Asia	アジア/帰化	69	C	34000000	False
43	岐阜フォークス	D3	Player_548	23	Japan	日本	67	D	33804991	False
43	岐阜フォークス	D3	Player_549	31	Foreign	外国籍	60	D	32000000	False
43	岐阜フォークス	D3	Player_550	28	Japan	日本	85	C	56000000	False
43	岐阜フォークス	D3	Player_551	35	Foreign	外国籍	68	D	72000000	False
43	岐阜フォークス	D3	Player_552	26	Japan	日本	72	D	56000000	False
43	岐阜フォークス	D3	Player_553	19	Japan	日本	54	D	18000000	False
43	岐阜フォークス	D3	Player_554	25	Japan	日本	70	D	35329740	False
43	岐阜フォークス	D3	Player_555	27	Japan	日本	73	D	56000000	False
43	岐阜フォークス	D3	Player_556	21	Japan	日本	60	C	25053181	False
43	岐阜フォークス	D3	Player_557	32	Foreign	外国籍	68	D	46000000	False
43	岐阜フォークス	D3	Player_558	18	Japan	日本	53	D	18000000	False
43	岐阜フォークス	D3	Player_559	21	Japan	日本	59	C	24875918	False
44	香川スピアーズ	D3	Player_560	29	Asia	アジア/帰化	68	B	23922978	False
44	香川スピアーズ	D3	Player_561	26	Japan	日本	76	D	40927796	False
44	香川スピアーズ	D3	Player_562	25	Japan	日本	70	D	24604368	False
44	香川スピアーズ	D3	Player_563	25	Japan	日本	74	D	40407527	False
44	香川スピアーズ	D3	Player_564	23	Japan	日本	62	D	22755375	False
44	香川スピアーズ	D3	Player_565	32	Foreign	外国籍	75	C	39783582	False
44	香川スピアーズ	D3	Player_566	30	Foreign	外国籍	71	D	24271614	False
44	香川スピアーズ	D3	Player_567	18	Japan	日本	55	C	16147929	False
44	香川スピアーズ	D3	Player_568	22	Japan	日本	58	D	15958304	False
44	香川スピアーズ	D3	Player_569	18	Japan	日本	53	D	14638157	False
44	香川スピアーズ	D3	Player_570	35	Foreign	外国籍	76	A	65738963	False
44	香川スピアーズ	D3	Player_571	29	Japan	日本	79	D	41708198	False
44	香川スピアーズ	D3	Player_572	22	Japan	日本	56	B	17438937	False
45	徳島ファイティングス	D3	Player_573	22	Japan	日本	57	D	16840957	False
45	徳島ファイティングス	D3	Player_574	27	Japan	日本	83	B	50378338	False
45	徳島ファイティングス	D3	Player_575	23	Japan	日本	64	D	24525069	False
45	徳島ファイティングス	D3	Player_576	28	Asia	アジア/帰化	60	D	21706957	False
45	徳島ファイティングス	D3	Player_577	37	Foreign	外国籍	76	A	68464841	False
45	徳島ファイティングス	D3	Player_578	24	Japan	日本	69	D	25572587	False
45	徳島ファイティングス	D3	Player_579	18	Japan	日本	53	D	15559464	False
45	徳島ファイティングス	D3	Player_580	33	Foreign	外国籍	74	D	38276674	False
45	徳島ファイティングス	D3	Player_581	26	Japan	日本	75	C	46986120	False
45	徳島ファイティングス	D3	Player_582	19	Japan	日本	57	C	17971889	False
45	徳島ファイティングス	D3	Player_583	22	Japan	日本	64	D	17693150	False
45	徳島ファイティングス	D3	Player_584	26	Japan	日本	71	D	42121204	False
45	徳島ファイティングス	D3	Player_585	31	Foreign	外国籍	55	D	23315838	False
46	鳥取サキューズ	D3	Player_586	22	Japan	日本	68	C	21896085	False
46	鳥取サキューズ	D3	Player_587	24	Japan	日本	71	D	45940099	False
46	鳥取サキューズ	D3	Player_588	24	Japan	日本	69	C	30799556	False
46	鳥取サキューズ	D3	Player_589	37	Foreign	外国籍	90	A	72000000	False
46	鳥取サキューズ	D3	Player_590	19	Japan	日本	62	D	18000000	False
46	鳥取サキューズ	D3	Player_591	27	Japan	日本	83	C	54726954	False
46	鳥取サキューズ	D3	Player_592	28	Naturalized	アジア/帰化	67	C	81518866	False
46	鳥取サキューズ	D3	Player_593	26	Japan	日本	76	D	48204123	False
46	鳥取サキューズ	D3	Player_594	30	Foreign	外国籍	62	D	26897799	False
46	鳥取サキューズ	D3	Player_595	31	Foreign	外国籍	73	B	46000000	False
46	鳥取サキューズ	D3	Player_596	18	Japan	日本	58	D	17882304	False
46	鳥取サキューズ	D3	Player_597	22	Japan	日本	67	D	20009503	False
46	鳥取サキューズ	D3	Player_598	22	Japan	日本	69	D	27884029	False
47	埼玉ライバルズ	D3	Player_599	34	Foreign	外国籍	74	D	38617465	False
47	埼玉ライバルズ	D3	Player_600	30	Foreign	外国籍	72	B	29338086	False
47	埼玉ライバルズ	D3	Player_601	35	Foreign	外国籍	81	A	72000000	False
47	埼玉ライバルズ	D3	Player_602	22	Japan	日本	60	C	19057574	False
47	埼玉ライバルズ	D3	Player_603	18	Japan	日本	57	C	17746830	False
47	埼玉ライバルズ	D3	Player_604	23	Japan	日本	61	D	24474992	False
47	埼玉ライバルズ	D3	Player_605	26	Japan	日本	64	D	25593048	False
47	埼玉ライバルズ	D3	Player_606	28	Japan	日本	80	C	49409793	False
47	埼玉ライバルズ	D3	Player_607	19	Japan	日本	60	C	18000000	False
47	埼玉ライバルズ	D3	Player_608	28	Japan	日本	84	D	46584044	False
47	埼玉ライバルズ	D3	Player_609	29	Naturalized	アジア/帰化	72	B	79044097	False
47	埼玉ライバルズ	D3	Player_610	27	Japan	日本	66	D	41512393	False
47	埼玉ライバルズ	D3	Player_611	23	Japan	日本	61	D	17799995	False
48	岡山リングス	D3	Player_612	24	Japan	日本	73	A	43518778	False
48	岡山リングス	D3	Player_613	32	Foreign	外国籍	57	D	21267423	False
48	岡山リングス	D3	Player_614	22	Japan	日本	66	D	22388229	False
48	岡山リングス	D3	Player_615	36	Foreign	外国籍	82	D	57115064	False
48	岡山リングス	D3	Player_616	21	Japan	日本	64	C	17316598	False
48	岡山リングス	D3	Player_617	26	Japan	日本	77	D	39742419	False
48	岡山リングス	D3	Player_618	20	Japan	日本	64	D	16256398	False
48	岡山リングス	D3	Player_619	24	Japan	日本	73	B	26422115	False
48	岡山リングス	D3	Player_620	28	Naturalized	アジア/帰化	76	D	45666435	False
48	岡山リングス	D3	Player_621	18	Japan	日本	58	D	14650146	False
48	岡山リングス	D3	Player_622	22	Japan	日本	66	C	17698205	False
48	岡山リングス	D3	Player_623	33	Foreign	外国籍	61	D	31838476	False
48	岡山リングス	D3	Player_624	27	Japan	日本	88	B	47123413	False

=== Division summary (OVR) ===
D1 n=208 mean=68.79 min=53 p25=62.8 p50=69.0 p75=74.0 max=91
D2 n=208 mean=68.19 min=53 p25=62.0 p50=67.0 p75=74.0 max=91
D3 n=208 mean=69.06 min=53 p25=62.0 p50=69.0 p75=75.0 max=92

=== Nationality summary (raw nationality string) ===
  Japan: 432
  Foreign: 144
  Asia: 28
  Naturalized: 20

=== Contract-roster bucket summary (GUIと同じ判定) ===
  日本: 432
  外国籍: 144
  アジア/帰化: 48

=== Age (all players) ===
n=624 mean=26.17 min=18 p25=22.0 p50=26.0 p75=30.0 max=37
  <=20: 91
  21-24: 174
  25-29: 184
  30-34: 137
  >=35: 38

=== アジア/帰化枠の年齢（bucket label == アジア/帰化） ===
n=48 mean=28.06 min=19 p25=28.0 p50=29.0 p75=30.0 max=33

=== Potential realism issues (heuristic) ===
- 若手外国籍高OVR: team_id=1 D1 Player_9 age=19 OVR=68
- 若手外国籍高OVR: team_id=3 D1 Player_29 age=20 OVR=82
- 若い帰化: team_id=3 D1 Player_36 age=19 OVR=70 nat=Naturalized
- 若い帰化: team_id=5 D1 Player_58 age=20 OVR=71 nat=Naturalized
- 若い帰化: team_id=6 D1 Player_76 age=20 OVR=56 nat=Naturalized
- 若い帰化: team_id=8 D1 Player_99 age=22 OVR=75 nat=Naturalized
- 若い帰化: team_id=15 D1 Player_193 age=22 OVR=75 nat=Naturalized
- D3でOVR>=83の選手が21人（多すぎる可能性）。例: Player_418(86), Player_421(84), Player_433(84), Player_436(85), Player_437(83), Player_453(84)…
- 同一チーム外国籍OVR差大: team_id=46 鳥取サキューズ foreign_ovrs=[62, 73, 90]

=== Notes ===
div=Team.league_level (1=D1, 2=D2, 3=D3). bucket=get_player_nationality_bucket_label (本契約枠).
Heuristics are rough signals only; tune thresholds after generator changes.
D1 OVR p10≈59  D3 OVR p90≈82
